conference,global_session,speaker,global_minute,transcript,is_self_intro,is_explanation,has_new_idea,has_decision,introduced_self_early,explained_early,num_explanations,num_new_ideas,num_decisions,total_speaking_duration
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Timothy Sampson,,"Yeah, so I think at least in the case of Parkinson's disease, we're at least our group is leveraging a lot of the existing human data that's out there to understand those microbes that are most closely associated with the disease state. And again, at least with Parkinson's disease, there's a a plethora now of of samples. So on the order of thousands, I think now that have been sequenced pretty deeply. So we can see not just associations and the presence or absence of particular microbes, but actually enrichments and correlations with different aspects of disease severity, uh things like the constipation phenotypes that happen in in these patient populations. Um, things like severity of the motor symptoms, uh rapid we don't quite have progression yet. Um, you know, PD is is a pretty long disorder that takes a long time to progress. So to my knowledge, we don't have that sort of temporal resolution, but we do have sort of that um cross-sectional uh resolution of of disease severity.",False,False,False,False,False,False,1.0,0.0,0.0,354.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Timothy Sampson,,Okay.,False,False,False,False,False,False,1.0,0.0,0.0,354.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Timothy Sampson,,"So, so right now the the Parkinson's disease data sets aren't aren't quite down to the species level. It's it's mostly just 16S. There is about to be a very large metagenomic study that um I think is on bioarchive now that um will be will be published. Um, so we don't have species resolution.",False,False,False,False,False,False,1.0,0.0,0.0,354.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Timothy Sampson,,"Uh, yeah, yes. Please do.",False,False,False,False,False,False,1.0,0.0,0.0,354.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Timothy Sampson,,We can see it in real time though on if we all have the Google Drive open in another browser tab so so we can watch it.,False,False,False,False,False,False,1.0,0.0,0.0,354.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Xin Qi,10.083333333333334,"Okay, I can introduce myself. Uh my name is Xin Qi. Um I'm a professor in Department of Physiology and Biophysics at Case Western Reserve University. Uh my lab studies mitochondria dysfunction in neurodegenerative disease uh like Alzheimer, Parkinson and Huntington disease. We try to understand the molecular basis of mitochondria quality control uh in this across of neurodegeneration in neuronal cells and glial cells. And we also develop therapeutics targeting mitochondria. Uh we use uh the all kinds of therapeutic approach to targeting mitochondria to uh to see if this is a uh the useful target for uh preventing the course of neurodegeneration. Uh recently we started to look at the the role of mitochondria in the uh gut and the brain access, especially in the context of Alzheimer disease and the Parkinson disease. We try to understand uh we want to test the hypothesis that if mitochondria in the gut system could actually serve as like a Asian bacteria and they communicate with the immune system which actually released the factors and uh the message to the brain and and also trigger which trigger the neuroinflammation in brain. Uh this is our hypothesis. We also started to look build up the model system to work on this uh big questions. Yeah.",True,True,True,False,False,False,1.0,1.0,0.0,263.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Xin Qi,,"Yeah, Tim, I I just want to check uh um ask the question. So when you check this is the mic the microbiome enrichment in the gut, do you also uh actually uh uh check the species of the microbiome and what actually highly correlated with the disease.",False,False,False,False,False,False,1.0,1.0,0.0,263.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Xin Qi,,the.,False,False,False,False,False,False,1.0,1.0,0.0,263.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Xin Qi,,"So, uh, we we have been doing this uh something was similar to the question you're asking. Uh, basically, uh, we are looking at the alpha synuclein related induced uh Parkinson disease or alpha synuclein mutation related to Parkinson disease. Uh, our idea is that, you know, the the the patient actually carry the alpha synuclein they show higher level or they have the alpha synuclein mutation. Uh, so this is the thing so we can really prevent. However, uh, the gut microbiome or the stress from gut actually may form the inflammatory stress that actually track back to the brain which actually further uh stimulate alpha synuclein aggregation or toxicity. That is what we thought. Uh, so we are still uh working on this part and say uh how the what to what extent the gut microbiome or the mitochondria in the gut uh gut system could actually enhance the alpha synuclein pathology in brain. Uh, so we do see something but I I always say this is all be all about the combination. It's not like we cannot say the gut could be the the the damage or stress from gut is causal. We cannot say that. We just say this could actually enhance or promote the later neurodegeneration. It's such as in the alpha synuclein model or in the uh Alzheimer disease model like amyloid beta accumulation.",False,False,False,False,False,False,1.0,1.0,0.0,263.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Xin Qi,,"So I think that this is uh this uh I in my opinion, uh the microbiome or the certain type of species of microbiome just actually make the organ more sensitive most more sensitive. And they have to wait until the stress accumulate to certain threshold then actually they cause the disease. So, uh, I always say this is similar to many uh stress the stress they actually they won't uh at the beginning the microbio probably actually as a defense mechanism act as a defense mechanism. However, some of once the bad species of microbio accumulate or imbalance of microbiome in the gut actually just make the the system imbalance and more sensitized. So this is what we thought, yeah.",False,False,False,False,False,False,1.0,1.0,0.0,263.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Yanjiao Zhou,13.183333333333334,"I wonder uh if people have look our you know, sequenced in the brain tissue, what kind of uh you know, bacteria, virus they they find whether they related to any, you know, guts or oral.",False,False,False,False,False,False,1.0,1.0,0.0,97.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Yanjiao Zhou,13.466666666666669,"Uh I want to ask opinion from everyone. Um uh you know, the first point identify uh microbiome involved in uh neuroinflammation. I know like people uh tend to use antibiotic treatment to deplete the microbiome. So I just wonder what's uh uh you know, other side effect from this antibiotic depletion. We talk about off target effect that's uh antibiotic have any effect on the uh you know, host cells.",False,False,False,False,False,False,1.0,1.0,0.0,97.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Yanjiao Zhou,13.733333333333333,Do you mean like bacteria or virus?,False,False,False,False,False,False,1.0,1.0,0.0,97.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Yanjiao Zhou,14.1,Okay.,False,False,False,False,False,False,1.0,1.0,0.0,97.0
2021_04_23_MND_S3,2021_04_23_MND_S3_MND,Yanjiao Zhou,16.85,"I can start. Uh, so, um, I'm assistant professor in Ucon House. Uh, my research uh folks on how intimate fasting uh affect uh the gut microbiome uh and affect uh multiple sclerosis. Uh, so uh we also extend our research to other disease types such as alcohol addiction uh at well aging and uh um some other disease types. So our goal is really to say whether we can use the microbiome as a therapeutic uh to treat this uh conditions.",True,True,True,False,False,False,1.0,1.0,0.0,97.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Ashley Ross,,"Can I just add something as a highly highly biased analytical chemist? Um, I think all of these questions almost begs the need for new technologies to be able to answer these questions, which is something we didn't necessarily talk about, but I mean, a lot of these questions, I think to really truly answer them, we need new techniques to be able to make these measurements.",False,False,False,False,False,False,0.0,0.0,0.0,53.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Ashley Ross,,"Well, I mean, this again is my biased approach. We talked a lot about cytokine signaling, but right now the best cytokine assays are Eliza's that take hours. But wouldn't it be nice to be able to measure proteins in a much rapid time scale.",False,False,False,False,False,False,0.0,0.0,0.0,53.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Ashley Ross,,"Because it's not really as far as I'm as far as my understanding, it's not really understood what the temporal scale of cytokine signaling is because no one can really measure it.",True,False,False,False,False,False,0.0,0.0,0.0,53.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter,13.116666666666667,"I think one word that we haven't really talked about in that first point is are they interchangeable, the roles of neurons and immune cells? They're both capable of producing the same thing, but is there evidence that they compensate for each other? I know Melanie, you're a brain person. Do you think that if you take out microglia that the neurons will compensate and produce like a bunch of cytokines?",False,False,False,False,False,False,0.0,0.0,0.0,26.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,"Yeah, same with me. I didn't write anything yet, but I can do that.",False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,Do you want me to recap for you what the question was first or you you going to tell people that specific everyone else won't know these prompts.,False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,"Okay. I think we're room three, so I'll just put it in the three one. All right, so I guess I read my notes, but what what do you want me to put as our actual notes for the point one.",False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,I put some notes up here.,False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,"I'm not sure we got to the third point, but let me know what you want me to add or take away.",True,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,"I put some notes up here. I'm not sure we got to the third point, but let me know what you want me to add or take away.",True,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,"That what you're referring to? Um, no, the third wasn't there a third question? Do we really understand the",False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,organization structures and functions of the inter system. I think we probably agree that we don't really completely understand any of those.,False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,Um that's is this help Linnea?,False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Leah Pyter OSU,,Anything else we want to add?,False,False,False,False,False,False,0.0,0.0,0.0,66.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,9.916666666666666,of the enteric nervous system and how this intersects with the central nervous system and the microbiome.,False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,10.016666666666667,"Okay, cool.",False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,11.1,"Thanks, Leah.",False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,"That's what we did in the last group, but we kind of made a mistake in the last, like yesterday's group because our four reporter also or recorder was also our reporter because we",False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,"Okay. Um, I'm jotting notes too, like um next to me just to Okay. I just want to collaborate from bullet points.",True,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,"Um, I can I can like quickly say them, but I noticed there's two groups that are doing neuroinflammation. Kind of like yesterday I was in everyone was doubled up, so I don't remember if we're going first or second for that.",False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,"Yeah, I was just jotting down like I was trying to write what you guys were saying.",False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,Um this is good. I can elaborate on some of these points. You don't have to write everything down. That's why I was frantically writing.,False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,I won't talk too long either.,False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,I'll try not to.,False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,I will be honest.,False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Linnea Freeman,,I don't know what the lipstick model is.,False,False,False,False,False,False,0.0,0.0,0.0,58.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Melanie Gareau,13.55,"Um, I interchangeable seems like a very strong word. Um, it seems unlikely that they could replace each other. They certainly can supplement or support, but um, I don't know how I feel about committing to interchangeable. Um, I think as Sarkis mentioned, they you know, they're capable of doing it, but do they do it? In what conditions do they do it? So I think we have a lot of um gaps still in knowledge before we can really identify that.",False,False,False,False,False,False,0.0,0.0,0.0,35.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,9.916666666666666,"Zoom into this. Microbes also evolved to use many of those same signals for communication purposes or competition or whatever. Microbes invented all of the neurotransmitters, right? That's actually how it worked. It's not that they're neurotransmitters and the microbes figured out how to make them. The microbes invented dopamine, epinephrine, norepinephrine. It's because they're simple biotransformations of amino acids, simple modifications of amino acids and thus they're evolutionarily very, very useful. And so, I guess, to me, the bigger challenge that the system faces to your point actually that you were talking about say for using epinephrine or norepinephrine to regulate lymphoid structures is the fact that when you go to the gut, you have all these microbes basically screaming at you all the time with these. And if you choose then to use those signals to build those systems, the microbes are more an interloper than anything else. And so I think, I guess to start on kind of the last question, to me, one of the challenges of the organizations of the structures is to have compartmentalization in a way where you don't have signals from, you know, the metaorganism side of things that you don't have control over genomically, evolutionarily, messing with your own evolution of of tissue structures or cellular communication within the host. But this is my anyway, this is my biased point of view. I'll stop because I've thought a lot about certain aspects of this. I don't know Sarkis if you have thoughts if that's consistent with your thinking.",False,False,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,9.916666666666666,though proximity labeling kind of approach.,False,False,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,10.05,"Is that a good way to describe someone probably on here knows it better than I do, but.",False,False,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,11.133333333333333,Nice chatting with you all.,False,False,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,,"And we've been working on these multiplex developing, we haven't published any of them yet, but developing these ultra high throughput multiplexed um GPCR screening assays where we can use barcoding and next gen sequencing to deconvolve um hundreds of receptors in a single well.",False,False,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,,"Um, and my dream has been to your point, circus. I haven't figured out how to do it yet, but to figure out how to implement this in vivo so that you'd be able to, you know, simultaneously interrogate the activities of all say G protein coupled receptors at the same time.",False,False,True,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,,"Yeah, basically deposits a label, a biotin label on neighboring cells, right? So it's kind of like an in vivo",False,True,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Noah Palm,,So what you're saying is nothing's ever going to be better than sort taste.,False,False,False,False,False,False,1.0,1.0,0.0,205.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,10.233333333333333,"Yeah, no, I think this captures, this captures most of of what we discussed. And again, you know, I think the topic itself, like many other topics, the topic itself is is one that that's, you know,",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,10.95,"Hey, are we are we happy with our with our report? Is we can break out, we can break out, we can leave the breakout room.",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,11.766666666666667,"Well, it certainly. I do think these molecules get pigeonholed. Immunologists, you know, think of cytokines a certain way and neuroscientists think of neurotransmitters a certain way. But again, I think it's just chemical flux and I agree is",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,11.983333333333333,"that we shouldn't incorporate. So maybe we can think about both the source. I think maybe the first part of this discussion leads to a way I can synthesize this. We can think about the source, right? of cytokines and neurotransmitters, right? immune cells, neurons, or bacteria, right? And then the cells that are receiving those signals, right? And think about ways of of you know, understanding and I think this is more towards the last bullet point here, but understanding what those you know, relationships are both in a spatial level and in a functional level, right? So we know cells by their mammalian or bacteria make these things and then other cells respond, right? So I think understanding that there's a lot of you know, dots that haven't been connected, but I think the basic understanding is there, right? But I think just understanding in terms of how the all these cell types are are interacting with each other, let's say in the gut would be I think really really interesting project, right?",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,14.15,"Just on that note, so Andrew just sent me a chat saying we should stop screen share just so that we have gallery view and that everyone can can see each other. Um",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"I think that's always true. Uh yeah, so so what would you what would you like what's low hanging fruit actually? Like what is like the most obvious one or two you know, currently unavailable technologies to sort of address neuroimmune interactions.",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"You know, there all these like there are these like dopamine sensors that have come out, right? You really dynamic, you know, there's a serotonin sensor that I think was just published, right? So something along those lines of using maybe fluorescent reporters uh that's that emits signals in in really in milliseconds, right?",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"There are there are some technologies that are more much more sensitive than than Eliza's or bioflex now, right? Like Samoa and and others. Um, but they don't get to your question or your point which is which is important as well. So part of it is sensitivity, part of it is like is is, you know, the temporal aspect of this, right? And and and knowing when and where certain cytokines are, you know, so now I'm thinking more broadly because again of these",True,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,Yeah.,False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"you know, of these you know, of these new um neurotransmitter reporters, right? That wouldn't it be cool to look at a tissue and see all, you know, multiple cytokines and multiple neurotransmitters going up and down in real time, right?",False,False,True,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"Um and so I think, you know, being able to to and I don't know if these these I suspect that they're they're you know, that that like the dopamine like D light actually gets into a synapse, right? I I suspect it must, right? For it to to actually measure the",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,relevant dopamine that's being released. Um and so if we can get those those types of sensors for cytokines and and neurotransmitters and multiplex system in a tissue and I think that would be,False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,Yeah.,False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"You know, what about using some like spatial genomics, right? Where where you now get",False,False,True,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"you can essentially do, you know, gene expression, you can do transcriptomics but in fixed tissue, right? So you know where when you know, not just when but where the cells in the fix. But you know, which cells are are are, you know, producing, you know, the transcripts of interest.",False,True,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,Leah Pyter OSU (she/her) has started screen sharing,False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,I think that would be that's that's that's a needed technology.,False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,The third point was how do we study it effectively?,False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"Yeah, I'm not sure the answer is binary. Uh but uh you know, I I think it's safe to say that that there's tantalizing uh you know, tidbits of evidence but clearly don't don't understand.",True,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"You know, in my I mean, in the absence of knowing we don't know, but I suspect there's a lot of interactions that we just simply have not measured yet.",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"It's inconceivable, right?",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S4,2021_04_23_MND_S4_MND,Sarkis Mazmanian,,"It's inconceivable, right?",False,False,False,False,False,False,1.0,2.0,0.0,293.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Amina Schartup,5.833333333333333,"I don't know. I I don't know. I don't know how my own work would tie into this. Um, I guess the way I see this is um, I think that I'm interested in is inputs versus outputs. So when you have a system that function and there are things are produced within the system, which we call like kind of like gross rates, right? Things are just happening within the systems and it doesn't really affect the net output. So, um, you you have your your microbiome any other system and you're exposing it to food and environmental conditions and there are things happening within it, but that necessarily doesn't affect the outside world. But then you have a set of outputs that are the ones that you're actually looking at as your biomarkers that would potentially impact something else in the organism. So that's the way I see this and I am really focused on how do human beings um in general respond to environmental contaminants. So how does the microbiome um either changes following exposure to all these cocktails of contaminants that we are adding to the environment that humans are now exposed to that they weren't exposed to and how does this microbiome both changes as a results of that, um, impact in fact impacting your development and uh, and then the other way around too, how does the microbiome changes those contaminants and what is the output um compounds from that and then how do these impact uh the the health of the individual. So I think that the the way I'm the thing I'm thinking about is a little bit kind of feels like outside of what the discussion here it was going on about.",True,True,True,False,False,False,3.0,1.0,0.0,226.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Amina Schartup,7.466666666666667,"Hi. Um I am an assistant professor at the Scripps Institution of Oceanography. I am a chemical oceanographer by training. Um most of my work is focused on organometallic compounds, trace metals. So I study how they cycle um in the environment from emissions uh through mostly um anthropogenic activity to um how they transform in the oceans and then uh biomagnify and bioaccumulate in food webs. And a component of my work is looking at the human health impacts of uh mercury in particular, how people ingest them through fish consumption and what this means for exposure and health. Um the reason I guess the connection here is that the mercury um is uh is a neurotoxicant and it's been linked to uh all kinds of neurodegenerative uh diseases including Alzheimer's. Um and uh cardiovascular health is even a suppressant.",True,True,False,False,False,False,3.0,1.0,0.0,226.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Amina Schartup,12.333333333333334,"Yeah, so I mean speciation is is the the problem, right? So it's like how can you maintain the conditions in which your sample is naturally present. This is something that we deal with when we work with sediment or sea water or any any type of matrix where a slight change in redox conditions just going to completely change the species of the metals that you're looking at. So it's not representative of of your sample. So I mean the trick is just to try to your best to work in the same conditions as so if you're like in anoxic environment, obviously you have to keep your your sample anoxic and um it's it's it's timing too have to be fast. You know, you can't let it sit around for two weeks before you do the measurements has to be done uh as soon as possible. So you try to mitigate, you know, a change in conditions in order to maintain that. Uh for the speciation itself, it really depends on which metals you're working with. I do a lot of um not redox speciation but um like which which uh compound speciation type work. So I work at different organometallic compounds.",False,True,False,False,False,False,3.0,1.0,0.0,226.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Amina Schartup,13.433333333333334,"Um, and we do a lot of work with um enriched isotope spikes.",False,False,False,False,False,False,3.0,1.0,0.0,226.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Amina Schartup,,"Yeah, we it said 15 minutes and now it's closing.",False,False,False,False,False,False,3.0,1.0,0.0,226.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,"Uh, in the in the broadcast message I inadvertently sent uh close.",False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,"Yes, just open all the rooms and they'll go right back. I did.",False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,"Yeah, the uh, I I hit return twice and it it the auto.",False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,"Yeah, they just have to click their button to get themselves back to the room.",False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,"She has she has two devices, one's the phone and one's her computer.",False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,She hasn't clicked the button. He hasn't clicked the join button.,False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Andrew Feig,,Brian and Charles.,False,False,False,False,False,False,0.0,0.0,0.0,23.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,4.416666666666667,"I think that's a big question, right? Like, do we need it to be sensitive? Do we need it to be specific? Um, there's there's so many things that you can think about when you're talking about biological markers. Um but I think that those will become clear as we as we engage in this discussion. And so if questions come up for you, I would say pose them to the group and we'll try and answer them. Um, so maybe we can get started. Does anybody want to kick off the discussion with with what they think is um important, relevant, interesting.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,4.516666666666667,"Thanks Kai. Yeah, I heard about your work last night. It's super awesome. Uh welcome welcome Angela. Um we're just introducing one another. Um Stephanie.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,5.033333333333333,"Thanks Stephanie, Sarah.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,5.183333333333334,"I think that's an important point, Stephanie, because that does sort of make the distinction between microbial states as a as a marker of pathology, but then there's also microbial states that could be supportive of health or adaptive. Um, I'm just going to give us a bit of a time check. We probably have about, you know, five or so minutes left of discussion. I'm wondering actually, Amina, do you want to based on maybe anything you wrote down earlier or just your thoughts on how your own work might tie in? Do you want to share anything?",True,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,5.983333333333333,"Thanks Sarah, May.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,6.05,"Oh, you're on mute.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,6.15,"I think you've hit on the key points, May.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,7.15,"I think this actually looks good. We don't have to, you know, report out everything that we discussed. Um I think you a lot of the the main points. If others want to jump on and add a few more words, that's fine too.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,7.416666666666667,"Thank you May, Amina.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,8.116666666666667,Lots of great ideas and I hope this will stimulate um some more discussions today in the smaller group sessions.,False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,8.366666666666667,"Thanks Amina, Elizabeth.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,9.566666666666666,"Thanks Elizabeth, lots of great synergies, Aaron.",False,False,False,False,False,False,0.0,0.0,0.0,339.0
2021_04_23_MND_S5,2021_04_23_MND_S5_MND,Barbara Bendlin,10.216666666666669,"Thanks Aaron. All right, um we will choose a reporter and then we'll take a minute to also write down our thoughts. Is there anyone who would like to volunteer to be recorder reporter?",False,False,False,False,False,False,0.0,0.0,0.0,339.0
