conference,session,center_time_sec,speaker,sent_time_sec,sentence,annotations,rx_decision,rx_assign,rx_summarize,decision_composite,rel_sec
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Joyce Jose,946.3322368421052,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.","[{'present new idea': 'The speaker introduces the idea of focusing on intervention strategies by understanding pathogen differences, mutations, and adaptation mechanisms to new hosts, which is a novel suggestion in the context of the discussion.'}, {'expand on existing idea': 'The speaker expands on the idea of understanding pathogen adaptation by suggesting specific molecular mechanisms like receptor identification or targeting signaling cascades, building upon the general discussion of genetics and biochemistry.'}, {'propose decision': 'The speaker proposes that the group should focus on identifying new targets by using genetic tools to manipulate virus genomes and observe the effects, suggesting a direction for future research.'}]",False,False,False,False,-2.467763157894751
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Kristin Koutmou,948.8,Are is there anything yeah that we discussed that is not on there?,"[{'ask clarifying question': 'Kristin is asking if there are any topics that the group discussed that are not currently included in the notes, seeking to ensure a comprehensive summary of the discussion.'}]",True,False,True,True,0.0
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,William Witola,950.6507483962936,"So if if it those path if a group of pathogens that are completely different but they have similar characteristics, the host do have pretty much the same mechanism of attacking whether it's a virus, bacteria or a parasite or whatever it is.","[{'ask clarifying question': 'William is asking if susceptibility to one virus implies susceptibility to others, seeking clarification on the generalizability of susceptibility features across different pathogens, building on the discussion about host genetics and pathogen spillover.'}, {'expand on existing idea': ""William expands on the idea of host susceptibility by providing the example of toxoplasma and how the host's mechanisms to counteract it are similar to those used against other intracellular pathogens like tuberculosis, building on the discussion about host genetics and pathogen spillover.""}]",False,False,False,False,1.8507483962936249
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,William Witola,950.9593301435408,"So we just went into a database that was created for some other purposes, but we were able to identify those individuals and then analyze their sequences.","{'provide supporting evidence': ""William explains that they used existing databases to analyze sequences, providing evidence for the availability of such resources, which is in response to Wilfred's question about databases for predicting spillover."", 'expand on existing idea': 'William expands on the idea of using databases by explaining that the kind of data used depends on what you want to do and how it correlates to the populations that you want to deal with, building upon the previous discussion about identifying genetic markers for predicting spillover.'}",False,False,True,False,2.159330143540842
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Joyce Jose,954.5588235294116,"Um yeah, that's a tool that we can use to study these things to pinpoint exactly when and where they stop um in","[{'expand on existing idea': ""Joyce is expanding on the discussion about GTPases and virus replication by describing how live cell imaging with fluorescent viruses can be used to study virus replication and budding, building on Dana's mention of GTPases' role in virus replication.""}]",True,False,False,False,5.758823529411643
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Wilfred van der Donk,955.119170984456,"Yeah, we get our 10 minutes warning.","[{'assign task': ""Wilfred assigns the task of answering Kristen's question to two more people before asking Kristen to share her screen.""}, {'encourage participation': ""Wilfred is encouraging Dana to participate by answering Kristen's question.""}]",False,True,False,False,6.319170984456036
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Kristin Koutmou,957.05,"And did we want to include um the environmentally yeah, because I think we talked about that a bit.","[{'ask clarifying question': 'Kristin is asking if there are any topics that the group discussed that are not currently included in the notes, seeking to ensure a comprehensive summary of the discussion.'}]",False,False,True,False,8.25
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Wilfred van der Donk,960.7772020725388,We still have two people to go to answer Kristen's question and then we will ask Kristen to share the screen so make sure we have the right thing.,"[{'assign task': ""Wilfred assigns the task of answering Kristen's question to two more people before asking Kristen to share her screen.""}, {'encourage participation': ""Wilfred is encouraging Dana to participate by answering Kristen's question.""}]",True,True,False,True,11.97720207253883
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Kristin Koutmou,965.3359013867488,So there is something that I I just kind of wanted to posit to the group that I've my lab has recently started working on and I'm extremely excited about um this idea and I think it could really be important um potentially when we start to think about mutations and host virus and host parasite interactions and all those sorts of things and that's this discovery of modifications in RNA viruses and the realization that modifications actually can play a role in fine tuning um the translational control of bacterial parasites and I'm super excited particularly in the context of RNA viruses for trying to understand how these modifications um impact the transcription and replication fidelity and speeds of RNA viruses because you could see that as a mechanism for rapidly um incorporating mutations and in terms of it interacting with the host machinery.,"[{'present new idea': ""Kristin introduces the novel concept of modifications in RNA viruses and their role in translational control of bacterial parasites, which is a new direction for the group's discussion.""}, {'express enthusiasm': 'Kristin expresses excitement about the new idea of RNA virus modifications and their potential impact on host-virus interactions.'}, {'provide supporting evidence': 'Kristin mentions evidence from her lab, such as the SARS RDRP complex being reconstituted in vitro, to support the idea that RNA virus modifications can impact how the virus functions.'}]",False,False,False,False,16.535901386748833
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,William Witola,965.3875598086124,So there there are actually data deposists that people can use to it all depends on what you want to do and how it correlates to the populations that you want to deal with.,"{'provide supporting evidence': ""William explains that they used existing databases to analyze sequences, providing evidence for the availability of such resources, which is in response to Wilfred's question about databases for predicting spillover."", 'expand on existing idea': 'William expands on the idea of using databases by explaining that the kind of data used depends on what you want to do and how it correlates to the populations that you want to deal with, building upon the previous discussion about identifying genetic markers for predicting spillover.'}",False,False,False,False,16.58755980861247
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Wilfred van der Donk,965.6580310880828,So uh Dana.,"[{'assign task': ""Wilfred assigns the task of answering Kristen's question to two more people before asking Kristen to share her screen.""}, {'encourage participation': ""Wilfred is encouraging Dana to participate by answering Kristen's question.""}]",False,True,False,False,16.85803108808284
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Wilfred van der Donk,965.7479108635096,And you may said that this was a biochemically driven driven view on genetics.,"[{'acknowledge contribution': {'Explanation': 'The speaker acknowledges that someone talked about imaging and cell biology, recognizing their contribution to the discussion.'}}, {'express humor': {'Explanation': 'The speaker makes a humorous comment about someone understanding him and says it was lovely, indicating a lighthearted tone.'}}, {'encourage participation': {'Explanation': ""The speaker is encouraging the group to work together and learn from each other's expertise, even if they don't initially understand each other's language, to foster collaboration and innovation.""}}]",False,False,False,False,16.947910863509605
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Joyce Jose,965.9234693877552,in along with pull down studies and mass spectrometry.,"[{'expand on existing idea': ""The first sentence builds on Joyce's previous explanation of using live cell imaging, pull down studies, and mass spectrometry to study viruses and antivirals.""}, {'ask clarifying question': 'The second sentence asks for confirmation about whether using specific inhibitors for GTPases leads to blockage of virus replication, seeking clarification on a point previously discussed by Dana and Joyce.'}]",False,False,False,False,17.12346938775522
2021_10_01_MZT_S11,2021_10_01_MZT_S11,948.8,Dana Mitzel,967.2151898734178,"Oh yeah, that's a tough question for me.","{'expand on existing idea': ""Dana is building on Joyce's idea of intervention strategies by suggesting plant-based interventions like polyphenols that could target viral transcription."", 'present new idea': 'Dana presents a new idea of using plant-based interventions like polyphenols as a broad-based target for RNA viruses, attacking viral transcription.', 'propose decision': 'Dana proposes the idea of using plant-based interventions like polyphenols as a broad-based target for RNA viruses.'}",False,False,False,False,18.41518987341783
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Danae Schulz,942.5277777777776,"Sorry, I was muted.","{'express agreement': ""Danae agrees with the suggestion to specify 'innate responses' instead of 'immune responses', confirming that the change is acceptable.""}",False,False,False,False,-18.249424294761184
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Danae Schulz,943.5277777777778,"Yes, that's fine.","{'express agreement': ""Danae agrees with the suggestion to specify 'innate responses' instead of 'immune responses', confirming that the change is acceptable.""}",False,False,False,False,-17.249424294760956
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Joyce Jose,944.5588235294118,"you know, virus replication stopping or where is budding stopping for example for Zika virus.","[{'expand on existing idea': ""Joyce is expanding on the discussion about GTPases and virus replication by describing how live cell imaging with fluorescent viruses can be used to study virus replication and budding, building on Dana's mention of GTPases' role in virus replication.""}]",False,False,False,False,-16.21837854312696
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Kristin Koutmou,945.25,Okay.,"[{'ask clarifying question': 'Kristin is asking if there are any topics that the group discussed that are not currently included in the notes, seeking to ensure a comprehensive summary of the discussion.'}]",False,False,True,False,-15.527202072538785
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Joyce Jose,946.3322368421052,"To understand that you have to have proper genetic tools to manipulate the virus genomes and you know, instead of see what happens and and then uh identify new targets and that's where it should be we should be going with.","[{'present new idea': 'The speaker introduces the idea of focusing on intervention strategies by understanding pathogen differences, mutations, and adaptation mechanisms to new hosts, which is a novel suggestion in the context of the discussion.'}, {'expand on existing idea': 'The speaker expands on the idea of understanding pathogen adaptation by suggesting specific molecular mechanisms like receptor identification or targeting signaling cascades, building upon the general discussion of genetics and biochemistry.'}, {'propose decision': 'The speaker proposes that the group should focus on identifying new targets by using genetic tools to manipulate virus genomes and observe the effects, suggesting a direction for future research.'}]",False,False,False,False,-14.44496523043358
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Kristin Koutmou,948.8,Are is there anything yeah that we discussed that is not on there?,"[{'ask clarifying question': 'Kristin is asking if there are any topics that the group discussed that are not currently included in the notes, seeking to ensure a comprehensive summary of the discussion.'}]",True,False,True,True,-11.97720207253883
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,William Witola,950.6507483962936,"So if if it those path if a group of pathogens that are completely different but they have similar characteristics, the host do have pretty much the same mechanism of attacking whether it's a virus, bacteria or a parasite or whatever it is.","[{'ask clarifying question': 'William is asking if susceptibility to one virus implies susceptibility to others, seeking clarification on the generalizability of susceptibility features across different pathogens, building on the discussion about host genetics and pathogen spillover.'}, {'expand on existing idea': ""William expands on the idea of host susceptibility by providing the example of toxoplasma and how the host's mechanisms to counteract it are similar to those used against other intracellular pathogens like tuberculosis, building on the discussion about host genetics and pathogen spillover.""}]",False,False,False,False,-10.126453676245204
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,William Witola,950.9593301435408,"So we just went into a database that was created for some other purposes, but we were able to identify those individuals and then analyze their sequences.","{'provide supporting evidence': ""William explains that they used existing databases to analyze sequences, providing evidence for the availability of such resources, which is in response to Wilfred's question about databases for predicting spillover."", 'expand on existing idea': 'William expands on the idea of using databases by explaining that the kind of data used depends on what you want to do and how it correlates to the populations that you want to deal with, building upon the previous discussion about identifying genetic markers for predicting spillover.'}",False,False,True,False,-9.817871928997988
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Joyce Jose,954.5588235294116,"Um yeah, that's a tool that we can use to study these things to pinpoint exactly when and where they stop um in","[{'expand on existing idea': ""Joyce is expanding on the discussion about GTPases and virus replication by describing how live cell imaging with fluorescent viruses can be used to study virus replication and budding, building on Dana's mention of GTPases' role in virus replication.""}]",True,False,False,False,-6.218378543127187
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,955.119170984456,"Yeah, we get our 10 minutes warning.","[{'assign task': ""Wilfred assigns the task of answering Kristen's question to two more people before asking Kristen to share her screen.""}, {'encourage participation': ""Wilfred is encouraging Dana to participate by answering Kristen's question.""}]",False,True,False,False,-5.658031088082794
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Kristin Koutmou,957.05,"And did we want to include um the environmentally yeah, because I think we talked about that a bit.","[{'ask clarifying question': 'Kristin is asking if there are any topics that the group discussed that are not currently included in the notes, seeking to ensure a comprehensive summary of the discussion.'}]",False,False,True,False,-3.72720207253883
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,960.7772020725388,We still have two people to go to answer Kristen's question and then we will ask Kristen to share the screen so make sure we have the right thing.,"[{'assign task': ""Wilfred assigns the task of answering Kristen's question to two more people before asking Kristen to share her screen.""}, {'encourage participation': ""Wilfred is encouraging Dana to participate by answering Kristen's question.""}]",True,True,False,True,0.0
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Kristin Koutmou,965.3359013867488,So there is something that I I just kind of wanted to posit to the group that I've my lab has recently started working on and I'm extremely excited about um this idea and I think it could really be important um potentially when we start to think about mutations and host virus and host parasite interactions and all those sorts of things and that's this discovery of modifications in RNA viruses and the realization that modifications actually can play a role in fine tuning um the translational control of bacterial parasites and I'm super excited particularly in the context of RNA viruses for trying to understand how these modifications um impact the transcription and replication fidelity and speeds of RNA viruses because you could see that as a mechanism for rapidly um incorporating mutations and in terms of it interacting with the host machinery.,"[{'present new idea': ""Kristin introduces the novel concept of modifications in RNA viruses and their role in translational control of bacterial parasites, which is a new direction for the group's discussion.""}, {'express enthusiasm': 'Kristin expresses excitement about the new idea of RNA virus modifications and their potential impact on host-virus interactions.'}, {'provide supporting evidence': 'Kristin mentions evidence from her lab, such as the SARS RDRP complex being reconstituted in vitro, to support the idea that RNA virus modifications can impact how the virus functions.'}]",False,False,False,False,4.558699314210003
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,William Witola,965.3875598086124,So there there are actually data deposists that people can use to it all depends on what you want to do and how it correlates to the populations that you want to deal with.,"{'provide supporting evidence': ""William explains that they used existing databases to analyze sequences, providing evidence for the availability of such resources, which is in response to Wilfred's question about databases for predicting spillover."", 'expand on existing idea': 'William expands on the idea of using databases by explaining that the kind of data used depends on what you want to do and how it correlates to the populations that you want to deal with, building upon the previous discussion about identifying genetic markers for predicting spillover.'}",False,False,False,False,4.610357736073638
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,965.6580310880828,So uh Dana.,"[{'assign task': ""Wilfred assigns the task of answering Kristen's question to two more people before asking Kristen to share her screen.""}, {'encourage participation': ""Wilfred is encouraging Dana to participate by answering Kristen's question.""}]",False,True,False,False,4.880829015544009
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,965.7479108635096,And you may said that this was a biochemically driven driven view on genetics.,"[{'acknowledge contribution': {'Explanation': 'The speaker acknowledges that someone talked about imaging and cell biology, recognizing their contribution to the discussion.'}}, {'express humor': {'Explanation': 'The speaker makes a humorous comment about someone understanding him and says it was lovely, indicating a lighthearted tone.'}}, {'encourage participation': {'Explanation': ""The speaker is encouraging the group to work together and learn from each other's expertise, even if they don't initially understand each other's language, to foster collaboration and innovation.""}}]",False,False,False,False,4.970708790970775
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Joyce Jose,965.9234693877552,in along with pull down studies and mass spectrometry.,"[{'expand on existing idea': ""The first sentence builds on Joyce's previous explanation of using live cell imaging, pull down studies, and mass spectrometry to study viruses and antivirals.""}, {'ask clarifying question': 'The second sentence asks for confirmation about whether using specific inhibitors for GTPases leads to blockage of virus replication, seeking clarification on a point previously discussed by Dana and Joyce.'}]",False,False,False,False,5.146267315216392
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Dana Mitzel,967.2151898734178,"Oh yeah, that's a tough question for me.","{'expand on existing idea': ""Dana is building on Joyce's idea of intervention strategies by suggesting plant-based interventions like polyphenols that could target viral transcription."", 'present new idea': 'Dana presents a new idea of using plant-based interventions like polyphenols as a broad-based target for RNA viruses, attacking viral transcription.', 'propose decision': 'Dana proposes the idea of using plant-based interventions like polyphenols as a broad-based target for RNA viruses.'}",False,False,False,False,6.437987800879
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,972.2346796657382,Um please somebody talked about imaging and cell biology.,"[{'acknowledge contribution': {'Explanation': 'The speaker acknowledges that someone talked about imaging and cell biology, recognizing their contribution to the discussion.'}}, {'express humor': {'Explanation': 'The speaker makes a humorous comment about someone understanding him and says it was lovely, indicating a lighthearted tone.'}}, {'encourage participation': {'Explanation': ""The speaker is encouraging the group to work together and learn from each other's expertise, even if they don't initially understand each other's language, to foster collaboration and innovation.""}}]",False,False,False,False,11.457477593199428
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,974.1980830670926,What have people thought about the last prompt that we really haven't discussed and maybe there's a very good reason for that but what are any biochemical tools that can be brought to bear to understand how infections cross species boundaries?,"[{'encourage participation': 'Wilfred van der Donk is trying to steer the conversation towards the last prompt and is encouraging others to share their thoughts on it.'}, {'present new idea': ""Wilfred van der Donk is introducing the idea of discussing biochemical tools to understand how infections cross species boundaries, which hasn't been discussed yet.""}]",True,False,False,False,13.42088099455384
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Joyce Jose,974.2602040816328,These are very useful.,"[{'expand on existing idea': ""The first sentence builds on Joyce's previous explanation of using live cell imaging, pull down studies, and mass spectrometry to study viruses and antivirals.""}, {'ask clarifying question': 'The second sentence asks for confirmation about whether using specific inhibitors for GTPases leads to blockage of virus replication, seeking clarification on a point previously discussed by Dana and Joyce.'}]",False,False,False,False,13.48300200909398
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,974.3023255813952,But I mean we were just lucky to find that kind of data.,"[{'ask clarifying question': 'Wilfred is asking if similar data repositories exist in the viral space, following a discussion about finding data for parasites, so he is requesting more information.'}]",False,False,False,False,13.525123508856382
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,976.3023255813954,What about in the viral space?,"[{'ask clarifying question': 'Wilfred is asking if similar data repositories exist in the viral space, following a discussion about finding data for parasites, so he is requesting more information.'}]",False,False,False,False,15.525123508856607
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Dana Mitzel,976.3291139240508,"Um but uh kind of going off of what Joyce was saying with interventions, but you know, I'm trying to think of some, you know, different interventions, you know, more maybe some more plant based or, you know, using um just since I work in with grain people too.","{'expand on existing idea': ""Dana is building on Joyce's idea of intervention strategies by suggesting plant-based interventions like polyphenols that could target viral transcription."", 'present new idea': 'Dana presents a new idea of using plant-based interventions like polyphenols as a broad-based target for RNA viruses, attacking viral transcription.', 'propose decision': 'Dana proposes the idea of using plant-based interventions like polyphenols as a broad-based target for RNA viruses.'}",False,False,False,False,15.551911851512044
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,977.5201949860724,And they understood the words coming out of my mouth.,"[{'acknowledge contribution': {'Explanation': 'The speaker acknowledges that someone talked about imaging and cell biology, recognizing their contribution to the discussion.'}}, {'express humor': {'Explanation': 'The speaker makes a humorous comment about someone understanding him and says it was lovely, indicating a lighthearted tone.'}}, {'encourage participation': {'Explanation': ""The speaker is encouraging the group to work together and learn from each other's expertise, even if they don't initially understand each other's language, to foster collaboration and innovation.""}}]",False,False,False,False,16.742992913533612
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,978.9746835443036,Those of you that are working on on the viruses.,"[{'acknowledge contribution': 'Wilfred acknowledges that some people are working on viruses, recognizing their presence and expertise in the discussion.', 'explain or define term or concept': ""Wilfred is clarifying that even though databases exist, William had to 'mine' the database for his specific research, implying a need for significant effort and analysis to extract relevant information.""}]",False,False,False,False,18.19748147176483
2021_10_01_MZT_S11,2021_10_01_MZT_S11,960.7772020725388,Wilfred van der Donk,980.7395543175488,It was lovely.,"[{'acknowledge contribution': {'Explanation': 'The speaker acknowledges that someone talked about imaging and cell biology, recognizing their contribution to the discussion.'}}, {'express humor': {'Explanation': 'The speaker makes a humorous comment about someone understanding him and says it was lovely, indicating a lighthearted tone.'}}, {'encourage participation': {'Explanation': ""The speaker is encouraging the group to work together and learn from each other's expertise, even if they don't initially understand each other's language, to foster collaboration and innovation.""}}]",False,False,False,False,19.96235224501004
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Kristin Koutmou,1047.0,"Yeah, so in bacteria can as well.","{'expand on existing idea': ""Kristin is expanding on Danae's question about whether RNA modification can change the code, confirming that it can happen in bacteria as well, building on the previous discussion about RNA modifications and their impact on viruses.""}",False,False,False,False,-17.989247311827967
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Wilfred van der Donk,1047.7757352941176,So I'll see you in the main room.,"[{'express enthusiasm': 'The speaker expresses enthusiasm by saying ""This was uh great guys"".'}, {'express humor': 'The speaker expresses humor by jokingly declaring their group the best and dismissing any potential arguments about it.'}]",False,False,False,False,-17.2135120177104
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Wilfred van der Donk,1047.9490968801313,We already talked about that with respect to anything uh with respect to uh epigenetics of the host uh we often don't have the data uh and and and when we do have the data uh you usually generate it yourself.,"[{'encourage participation': 'Wilfred encourages the group to think about what technologies are missing, inviting them to contribute to the discussion.'}, {'present new idea': 'Wilfred introduces the idea of thinking about what technologies are missing and could be enabling for the problems discussed.'}]",False,False,False,False,-17.040150431696702
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Wilfred van der Donk,1048.9338235294117,Uh,"[{'express enthusiasm': 'The speaker expresses enthusiasm by saying ""This was uh great guys"".'}, {'express humor': 'The speaker expresses humor by jokingly declaring their group the best and dismissing any potential arguments about it.'}]",False,False,False,False,-16.055423782416256
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Danae Schulz,1049.325,"Great, sorry.","{'acknowledge contribution': ""Danae acknowledges Kristin's contribution after Kristin answered her clarifying question about RNA modifications."", 'express humor': ""Danae says 'sorry' after asking a clarifying question and potentially misunderstanding, which can be interpreted as a slightly humorous acknowledgement of her own confusion.""}",False,False,False,False,-15.66424731182792
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,William Witola,1049.5,Goodbye.,[{'None': 'No code applies to this utterance.'}],False,False,False,False,-15.489247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Danae Schulz,1050.325,Maybe I'm misunderstanding.,"{'acknowledge contribution': ""Danae acknowledges Kristin's contribution after Kristin answered her clarifying question about RNA modifications."", 'express humor': ""Danae says 'sorry' after asking a clarifying question and potentially misunderstanding, which can be interpreted as a slightly humorous acknowledgement of her own confusion.""}",False,False,False,False,-14.66424731182792
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Joyce Jose,1050.5,Thank you so much.,"[{'express enthusiasm': 'Joyce expresses enthusiasm with the phrase ""Thank you so much"" at the end of the session.'}]",False,False,False,False,-14.489247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Danae Schulz,1051.5,It seems like you're saying that the host machinery is is the one making the change it like,"{'ask clarifying question': ""Danae is asking Kristin to confirm her understanding that the host machinery is responsible for making the changes, following Kristin's explanation of RNA modifications and their role in host-virus interactions.""}",False,False,False,False,-13.489247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Danae Schulz,1051.5,Thank you.,"[{'express agreement': ""Danae is expressing agreement or gratitude, likely in response to the session ending or someone's contribution.""}]",False,False,False,False,-13.489247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Danae Schulz,1052.5,They're using host machinery.,"{'expand on existing idea': ""This utterance expands on Kristin's idea about modifications in RNA viruses being put in by host protein machinery, building on the previous discussion about the role of host machinery in making changes.""}",False,False,False,False,-12.489247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Danae Schulz,1054.0,"And so then if we targeted that, couldn't that mess up the host?","{'ask clarifying question': ""Danae is asking Kristin to clarify the implications of targeting the host machinery that modifies RNA viruses, specifically if it could harm the host, following Kristin's explanation of how host machinery introduces these modifications.""}",True,False,False,False,-10.989247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Dana Mitzel,1054.220848056537,So I do agree with William that with that it's probably a lot of the host and the epigenetics and just the genetics can play an important role.,"[{'provide supporting evidence': 'Danae supports her claim about the difficulty of identifying genetic determinants for spillover by mentioning the example of Ebola, where few genetic changes correlate with virulence, and also mentions West Nile and SARS CO2 where changes are being tracked but correlation is difficult.'}]",False,False,False,False,-10.768399255290888
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Wilfred van der Donk,1055.3636363636365,Interesting.,{'assign task': 'Wilfred is assigning the task of sharing the screen and notes to Kristen.'},False,True,False,False,-9.62561094819148
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Kristin Koutmou,1055.5,"Not maybe, maybe not.","{'reject idea': ""Kristin is responding to Danae's suggestion of targeting the host machinery, and she is rejecting the idea that it might not mess up the host.""}",False,False,False,False,-9.489247311827969
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Kristin Koutmou,1058.088,Because there's also a lot of cross talk between them.,"[{'explain or define term or concept': ""Kristin explains that while the enzyme machinery is conserved, the targeting domains are not, clarifying a concept related to host-virus interactions in response to Danae's question about targeting host machinery.""}]",False,False,False,False,-6.901247311828001
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Wilfred van der Donk,1059.3636363636365,"Um so Kristen, can you share the screen then and uh and share with all of us the notes you have taken and then everybody",{'assign task': 'Wilfred is assigning the task of sharing the screen and notes to Kristen.'},False,True,False,False,-5.625610948191479
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Kristin Koutmou,1060.9493333333332,It's it's messed up.,"[{'explain or define term or concept': ""Kristin explains that while the enzyme machinery is conserved, the targeting domains are not, clarifying a concept related to host-virus interactions in response to Danae's question about targeting host machinery.""}]",False,False,False,False,-4.039913978494724
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Kristin Koutmou,1064.989247311828,"Yes, and it's a hot mess right now, so we're going to go through and pull.","[{'express agreement': ""Kristin expresses agreement with Wilfred's request to share the screen, finalizing the transition to the next phase of the meeting.""}, {'express humor': ""Kristin expresses humor by calling the notes a 'hot mess', likely to lighten the mood before sharing potentially disorganized notes.""}, {'express enthusiasm': ""Kristin expresses enthusiasm with the word 'Excellent', indicating a positive attitude towards sharing the notes and moving forward.""}]",True,False,True,True,0.0
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Joyce Jose,1065.6666666666667,And then uh study those inhibitors in BSL2 or BSL3 pathogens in um using SARS or any other viruses and uh we have been successful in actually testing identifying compounds that are uh able to inhibit viruses.,"[{'present new idea': 'Joyce introduces the use of live cell imaging in her lab to study antivirals and virus replication, which is a novel approach not previously discussed in the conversation.'}, {'expand on existing idea': ""Joyce expands on the idea of biochemical tools to understand how infections cross species boundaries by providing a specific example of using live cell imaging to study antivirals and virus replication, building upon Wilfred's prompt about biochemical tools.""}, {'provide supporting evidence': 'Joyce provides supporting evidence for the effectiveness of their approach by mentioning their success in identifying compounds that inhibit viruses, strengthening the idea of using live cell imaging.'}]",True,False,False,False,0.6774193548387757
2021_10_01_MZT_S11,2021_10_01_MZT_S11,1064.989247311828,Kristin Koutmou,1067.489247311828,So we're Excellent.,"[{'express agreement': ""Kristin expresses agreement with Wilfred's request to share the screen, finalizing the transition to the next phase of the meeting.""}, {'express humor': ""Kristin expresses humor by calling the notes a 'hot mess', likely to lighten the mood before sharing potentially disorganized notes.""}, {'express enthusiasm': ""Kristin expresses enthusiasm with the word 'Excellent', indicating a positive attitude towards sharing the notes and moving forward.""}]",False,False,True,False,2.5
